sku,name,subtitle,product_type,scent,price,market_price,stock,status,engraving_available,review_count,category_path,image_count,url_key,detail_url,description,inspiration,usage_advice,features,craft,formula_texture,ingredients,details,editorial_content
OMBRE100V2,影中之水 - 淡香水,大马士革玫瑰、黑加伦子花蕾、苦橙叶、黑加伦子叶,,,1420.0,1420.0,0,1,0,0,fragrances|fragrances/best-sellers-fragrances|fragrances/collections/l-ombre-dans-l-eau|fragrances/eaux-de-toilette|fragrances/tous-les-parfums,5,l-ombre-dans-l-eau-eau-de-toilette-1,https://www.diptyque-cn.com/p/l-ombre-dans-l-eau-eau-de-toilette-1.html,"黑醋栗叶片的浓浓绿意、叶芽的酸涩调性与馥郁的玫瑰花香，呈现动人的自然景象。
影中之水是一幅浪漫的画面，描绘着梦境中的故事：平静的河水、树影婆娑下的夏日小憩，采集黑醋栗果实与玫瑰后留在手掌上的香气被完整地捕捉下来。","影中之水是一幅浪漫的画面，描绘着梦境中的故事：平静的河水、树影婆娑下的夏日小憩.......
采集黑醋栗果实与玫瑰后留在手掌上的香气被完整地捕捉下来：黑醋栗叶片的浓浓绿意、叶芽的酸涩调性与馥郁的玫瑰花香，呈现动人的自然景象。
诞生于1983年，影中之水可谓调香界的先驱——首次将花香与果香两种香调融合。",,,,,变性乙醇、香精、水,淡香水,
OMBRE50V2,影中之水淡香水,大马士革玫瑰、黑加伦子花蕾、苦橙叶、黑加伦子叶,,,1050.0,1050.0,0,1,1,0,fragrances|fragrances/collections/l-ombre-dans-l-eau|fragrances/eaux-de-toilette|fragrances/tous-les-parfums,5,l-ombre-dans-l-eau-eau-toilette-1,https://www.diptyque-cn.com/p/l-ombre-dans-l-eau-eau-toilette-1.html,"黑醋栗叶片的浓浓绿意、叶芽的酸涩调性与馥郁的玫瑰花香，呈现动人的自然景象。
影中之水是一幅浪漫的画面，描绘着梦境中的故事：平静的河水、树影婆娑下的夏日小憩，采集黑醋栗果实与玫瑰后留在手掌上的香气被完整地捕捉下来。","影中之水是一幅浪漫的画面，描绘着梦境中的故事：平静的河水、树影婆娑下的夏日小憩.......
采集黑醋栗果实与玫瑰后留在手掌上的香气被完整地捕捉下来：黑醋栗叶片的浓浓绿意、叶芽的酸涩调性与馥郁的玫瑰花香，呈现动人的自然景象。
诞生于1983年，影中之水可谓调香界的先驱——首次将花香与果香两种香调融合。",,,,,变性乙醇、香精、水,,
VDRG150,罗勒除味室内喷雾,去除异味、芳香家居环境,candle,,600.0,600.0,13,1,0,0,home|home/collections/la-droguerie-collection|home/diffusers|home/diffusers/la-droguerie|home/gift-ideas-home,4,la-droguerie-anti-odour-spray-with-basil,https://www.diptyque-cn.com/p/la-droguerie-anti-odour-spray-with-basil.html,"彷佛开启了一扇面向清新缤纷田园的窗户。本款优质室内香氛适用于每个家居空间。
轻轻一喷，去除异味的同时，散发罗勒、薄荷及番茄叶的芬芳。令家居生活充满清新气息。","家居清洁护理系列
从卧室到客厅，从玄关到浴室......Diptyque的创作始终是生活中愉悦与诗意的源泉。品牌的经典技艺于传承间不断延展，慢慢将生活的艺术渗透到家居环境中的每个角落。
家居清洁系列邀你体验家居清洁养护的焕新愉悦之旅，每一件独具特色的产品都结合了功效与环保、香气与设计。
这系列包括餐具清洁液、多用途家居清洁喷雾、蜂蜡皮革及木制品护理剂、雪松木衣物香氛陶瓷（适用于羊毛及精细织物）、罗勒除味蜡烛。",建议在适当的距离喷于空气中。,,,,,,
RPCA003,梦幻雨林香氛蜡烛补充装,依兰香精、香草香精、茉莉香精,candle,,940.0,940.0,2,1,0,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/valley-of-time-scented-candles,4,la-foret-reve-forest-dreams-candle-refill,https://www.diptyque-cn.com/p/la-foret-reve-forest-dreams-candle-refill.html,"隐于墨西哥丛林腹地的Las Pozas花园。漫步在这个雕塑花园之中，仿佛探索一个未知的梦境，自然景观和人们的思绪融为一体。
点燃梦幻雨林香氛蜡烛，宛如置身这座奇幻伊甸园的美妙梦境，又似潜入热带植被萦绕的迷官之中，天堂触手可及。","继第一款香氛蜡烛诞生六十年后，Diptyque首次推出可持续香氛蜡烛系列 “大千之境”。
该系列包含五款作品，为Diptyque香氛蜡烛翻开了崭新的篇章。每一款作品都是一扇通往远方秘境之门，为人们带来逃离世俗，游历大千世界的无限可能。点燃Diptyque“大千之境”香氛蜡烛，置身无人踏足的秘境，感受原始纯净之美。
时间流到此间再度静止。目光转向隐于墨西哥丛林腹地的Las Pozas花园。这座从前兰花遍地的古典花园在英国收藏家兼诗人Edward James爵士的奇思妙想之下，摇身成为布满各式植被及艺术作品的梦幻世界。
在此，超现实主义的混凝土雕塑与绿意盎然的自然氛围融为一体，美轮美奂。La Forêt Rêve（梦幻雨林）香氛蜡烛融合众多醉人香调，再现异域风情与梦幻魅力。精致的石榴红烛杯内，热带花卉气息扑面而来，花园内各式鲜花芬芳荟萃：晚香玉、依兰依兰、茉莉、香草及白松香。点燃梦幻雨林香氛蜡烛，宛如置身这座奇幻伊甸园的美妙梦境，又似潜入热带植被萦绕的迷宫之中。天堂触手可及。
Diptyque“大千之境”香氛蜡烛系列是一场静谧的旅程，是对美妙世界的不懈追寻，循环往复。","大千之境系列的每一款蜡烛都是需要在使用中充分呵护的艺术品。
让每次燃烧都可以达到理想状态：
-第一次燃烧蜡烛时，保持燃烧至少5小时，让蜡烛表面完全燃烧至变成液态。
-使用防烟灭烛罩熄灭蜡烛。防止热蜡飞溅。
-请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。
-每次燃烧请将烛芯修剪至3-5mm处。
-建议在燃点蜡烛后，保持室内环境通风。
要替换补充装：
-当底部残留约 5 mm的蜡或金属灯芯支架露出时，即表明蜡烛已燃烧完毕。
-待蜡冷却后，将蜡烛浸泡于60°C的水中，水深为蜡烛座高度的一半。等待2分钟，让蜡软化。
-将蜡烛座从水中提起，借助工具将烛杯底部的蜡烛取出。
-清洗并擦干容器内部，将补充装放进烛杯中。",,"大千之境纯色椭圆玻璃烛杯为三层叠加结构，精妙夺目之余，更与Diptyque经典标志完美呼应。此系列由玻璃艺术家Cristina Celestino以其出众的装饰品位与汲取自然灵感的线条风格，为品牌量身打造。烛杯采用压制玻璃工艺，完美还原设计亦展现精湛的技艺。
每款香氛都诉说着一段嗅觉叙事; 每颗蜡烛都在透过袅袅香气讲述其所代表之地的动人篇章。调香师Olivia Giacobetti精心设计的香氛气息中融合着丰富优质的天然原料及Diptyque独特的调香技艺。",,,,
PCA003,梦幻雨林,依兰香精、香草香精、茉莉香精,candle,,2180.0,2180.0,3,1,1,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/valley-of-time-scented-candles,5,la-foret-reve-forest-dreams-refillable-candle,https://www.diptyque-cn.com/p/la-foret-reve-forest-dreams-refillable-candle.html,"隐于墨西哥丛林腹地的Las Pozas花园。漫步在这个雕塑花园之中，仿佛探索一个未知的梦境，自然景观和人们的思绪融为一体。
点燃梦幻雨林香氛蜡烛，宛如置身这座奇幻伊甸园的美妙梦境，又似潜入热带植被萦绕的迷官之中，天堂触手可及。","继第一款香氛蜡烛诞生六十年后，Diptyque首次推出可持续香氛蜡烛系列 “大千之境”。
该系列包含五款作品，为Diptyque香氛蜡烛翻开了崭新的篇章。每一款作品都是一扇通往远方秘境之门，为人们带来逃离世俗，游历大千世界的无限可能。点燃Diptyque大千之境香氛蜡烛，置身无人踏足的秘境，感受原始纯净之美。
时间流到此间再度静止。目光转向隐于墨西哥丛林腹地的Las Pozas花园。这座从前兰花遍地的古典花园在英国收藏家兼诗人Edward James爵士的奇思妙想之下，摇身成为布满各式植被及艺术作品的梦幻世界。
在此，超现实主义的混凝土雕塑与绿意盎然的自然氛围融为一体，美轮美奂。La Forêt Rêve（梦幻雨林）香氛蜡烛融合众多醉人香调，再现异域风情与梦幻魅力。精致的石榴红烛杯内，热带花卉气息扑面而来，花园内各式鲜花芬芳荟萃：晚香玉、依兰依兰、茉莉、香草及白松香。点燃梦幻雨林香氛蜡烛，宛如置身这座奇幻伊甸园的美妙梦境，又似潜入热带植被萦绕的迷宫之中。天堂触手可及。
Diptyque大千之境香氛蜡烛系列是一场静谧的旅程，是对美妙世界的不懈追寻，循环往复。","大千之境系列的每一款蜡烛都是需要在使用中充分呵护的艺术品。
让每次燃烧都可以达到最佳状态：
-第一次燃烧蜡烛时，保持燃烧至少5小时，让蜡烛表面完全燃烧至变成液态。
-使用防烟灭烛罩熄灭蜡烛。防止热蜡飞溅。
-请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。
-每次燃烧请将烛芯修剪至3-5mm处。
-建议在燃点蜡烛后，保持室内环境通风。
要替换补充装：
-当底部残留约 5 mm的蜡或金属灯芯支架露出时，即表明蜡烛已燃烧完毕。
-待蜡冷却后，将蜡烛浸泡于60°C的水中，水深为蜡烛座高度的一半。等待2分钟，让蜡软化。
-将蜡烛座从水中提起，借助工具将烛杯底部的蜡烛取出。
-清洗并擦干容器内部，将补充装放进烛杯中。","-适合中型及大型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：270g
-燃烧时间：约60小时","大千之境纯色椭圆玻璃烛杯为三层叠加结构，精妙夺目之余，更与Diptyque经典标志完美呼应。此系列由玻璃艺术家Cristina Celestino以其出众的装饰品位与汲取自然灵感的线条风格，为品牌量身打造。烛杯采用压制玻璃工艺，完美还原设计亦展现精湛的技艺。
每款香氛都诉说着一段嗅觉叙事，每颗蜡烛都在透过袅袅香气讲述其所代表之地的动人篇章。调香师Olivia Giacobetti精心设计的香氛气息中融合着丰富优质的天然原料及Diptyque独特的调香技艺。",,,,
RPCA005,时光幽谷香氛蜡烛补充装,白茶香精、马黛茶香精、茉莉香精,candle,,940.0,940.0,1,1,0,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/valley-of-time-scented-candles,4,la-vallee-du-temps-valley-of-time-candle-refill,https://www.diptyque-cn.com/p/la-vallee-du-temps-valley-of-time-candle-refill.html,"位于中国江西景德镇的一处世外桃源，传统与现代在这里交织。景德镇是中国瓷器之都。白茶也是当地一大特产。
点燃时光幽谷香氛蜡烛，仿若探秘葱郁茶园间的一处千年瓷器工坊，在今时今日邂逅古老韵味与技法。美与永恒，经久不息。","继第一款香氛蜡烛诞生六十年后，Diptyque首次推出可持续香氛蜡烛系列 “大千之境”。
该系列包含五款作品，为Diptyque香氛蜡烛翻开了崭新的篇章。每一款作品都是一扇通往远方秘境之门，为人们带来逃离世俗，游历大千世界的无限可能。点燃Diptyque大千之境香氛蜡烛，置身无人踏足的秘境，感受原始纯净之美。
时间流到此间再度静止。目光转向位于中国江西景德镇的一处世外桃源，传统与现代在这里交织。景德镇是中国瓷器之都，被称为“白金”的瓷器曾是古时的货币。遍布周围的白茶也是当地一大特产，依照饮茶习俗，须以纯净无瑕的茶杯享用白茶。通过“功夫茶”的茶艺体验，便能品味其独特香气和珍稀银针的微妙之处，银色烛杯也因此而来。点燃时光幽谷香氛蜡烛，仿若探秘葱郁茶园间的一处千年瓷器工坊，在今时今日邂逅古老韵味与技法。美与永恒，经久不息。
Diptyque大千之境香氛蜡烛系列是一场静谧的旅程，是对美妙世界的不懈追寻，循环往复。","大千之境系列的每一款蜡烛都是需要在使用中充分呵护的艺术品。
让每次燃烧都可以达到理想状态：
-第一次燃烧蜡烛时，保持燃烧至少5小时，让蜡烛表面完全燃烧至变成液态。
-使用防烟灭烛罩熄灭蜡烛。防止热蜡飞溅。
-请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。
-每次燃烧请将烛芯修剪至3-5mm处。
-建议在燃点蜡烛后，保持室内环境通风。
要替换补充装：
-当底部残留约 5 mm的蜡或金属灯芯支架露出时，即表明蜡烛已燃烧完毕。
-待蜡冷却后，将蜡烛浸泡于60°C的水中，水深为蜡烛座高度的一半。等待2分钟，让蜡软化。
-将蜡烛座从水中提起，借助工具将烛杯底部的蜡烛取出。
-清洗并擦干容器内部，将补充装放进烛杯中。",,"大千之境纯色椭圆玻璃烛杯为三层叠加结构，精妙夺目之余，更与Diptyque经典标志完美呼应。此系列由玻璃艺术家Cristina Celestino以其出众的装饰品位与汲取自然灵感的线条风格，为品牌量身打造。烛杯采用压制玻璃工艺，完美还原设计亦展现精湛的技艺。
每款香氛都诉说着一段嗅觉叙事; 每颗蜡烛都在透过袅袅香气讲述其所代表之地的动人篇章。调香师Olivia Giacobetti精心设计的香氛气息中融合着丰富优质的天然原料及Diptyque独特的调香技艺。",,,,
PCA005,时光幽谷,白茶香精、马黛茶香精、茉莉香精,candle,,2180.0,2180.0,6,1,1,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/valley-of-time-scented-candles,5,la-vallee-du-temps-valley-of-time-refillable-candle,https://www.diptyque-cn.com/p/la-vallee-du-temps-valley-of-time-refillable-candle.html,"位于中国江西景德镇的一处世外桃源，传统与现代在这里交织。景德镇是中国瓷器之都。白茶也是当地一大特产。
点燃时光幽谷香氛蜡烛，仿若探秘葱郁茶园间的一处千年瓷器工坊，在今时今日邂逅古老韵味与技法。美与永恒，经久不息。","继第一款香氛蜡烛诞生六十年后，Diptyque首次推出可持续香氛蜡烛系列 “大千之境”。
该系列包含五款作品，为Diptyque香氛蜡烛翻开了崭新的篇章。每一款作品都是一扇通往远方秘境之门，为人们带来逃离世俗，游历大千世界的无限可能。点燃Diptyque大千之境香氛蜡烛，置身无人踏足的秘境，感受原始纯净之美。
时间流到此间再度静止。目光转向位于中国江西景德镇的一处世外桃源，传统与现代在这里交织。景德镇是中国瓷器之都，被称为“白金”的瓷器曾是古时的货币。遍布周围的白茶也是当地一大特产，依照饮茶习俗，须以纯净无瑕的茶杯享用白茶。通过“功夫茶”的茶艺体验，便能品味其独特香气和珍稀银针的微妙之处，银色烛杯也因此而来。点燃时光幽谷香氛蜡烛，仿若探秘葱郁茶园间的一处千年瓷器工坊，在今时今日邂逅古老韵味与技法。美与永恒，经久不息。
Diptyque大千之境香氛蜡烛系列是一场静谧的旅程，是对美妙世界的不懈追寻，循环往复。","大千之境系列的每一款蜡烛都是需要在使用中充分呵护的艺术品。
让每次燃烧都可以达到最佳状态：
-第一次燃烧蜡烛时，保持燃烧至少5小时，让蜡烛表面完全燃烧至变成液态。
-使用防烟灭烛罩熄灭蜡烛。防止热蜡飞溅。
-请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。
-每次燃烧请将烛芯修剪至3-5mm处。
-建议在燃点蜡烛后，保持室内环境通风。
要替换补充装：
-当底部残留约 5 mm的蜡或金属灯芯支架露出时，即表明蜡烛已燃烧完毕。
-待蜡冷却后，将蜡烛浸泡于60°C的水中，水深为蜡烛座高度的一半。等待2分钟，让蜡软化。
-将蜡烛座从水中提起，借助工具将烛杯底部的蜡烛取出。
-清洗并擦干容器内部，将补充装放进烛杯中。","-适合中型及大型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：270g
-燃烧时间：约60小时","大千之境纯色椭圆玻璃烛杯为三层叠加结构，精妙夺目之余，更与Diptyque经典标志完美呼应。此系列由玻璃艺术家Cristina Celestino以其出众的装饰品位与汲取自然灵感的线条风格，为品牌量身打造。烛杯采用压制玻璃工艺，完美还原设计亦展现精湛的技艺。
每款香氛都诉说着一段嗅觉叙事，每颗蜡烛都在透过袅袅香气讲述其所代表之地的动人篇章。调香师Olivia Giacobetti精心设计的香氛气息中融合着丰富优质的天然原料及Diptyque独特的调香技艺。",,,,
DECO01620,椭圆漆木收纳托盘,漆木工艺,,,2380.0,2380.0,0,1,0,0,decoration/tray,4,lacquered-wood-tray-l,https://www.diptyque-cn.com/p/lacquered-wood-tray-l.html,"对优雅与工艺的不懈追求，亦令历史悠远的漆木工艺在当代生活中熠熠生辉。
深邃如墨水般的黑色与温暖如蜡块的米色相融，借由漆木的创作重新诠释品牌的标志元素。","Florence Bamberger为多领域创作的女性艺术家。在位于巴黎的工作室里，她创作陶瓷、绘画以及插画作品讲述着一个又个独特的创作故事，手绘的线条有着类似雕刻感的叙事性，细致入微的描绘饱有精湛工艺的韵味。
以跃动字母为灵感，为品牌设计的全新字体由椭圆标志轮廓解构而成。如品牌挚爱的书法一般，隐藏待解的品牌密语。
深邃如墨水般的黑色与温暖如蜡块的米色相融，借由漆木的创作重新诠释品牌的标志元素。","-可摆放蜡烛、香水或首饰，也可上墙装饰。
-盘底有软垫防止于桌面摩擦。
-精油等油基香氛产品和漆面接触之间，务必使用防护垫、等隔离物品以防损坏。。
-若液体发生溢出等情况，请立即将漆面擦拭干净。
-请勿将液体与漆面直接接触，并保持漆面干燥。",-规格：长34厘米；宽27.5厘米；高2.1厘米,,,,,
DECO01621,椭圆漆木收纳托盘,漆木工艺,,,1680.0,1680.0,0,1,0,0,decoration/tray,4,lacquered-wood-tray-s,https://www.diptyque-cn.com/p/lacquered-wood-tray-s.html,"对优雅与工艺的不懈追求，亦令历史悠远的漆木工艺在当代生活中熠熠生辉。
深邃如墨水般的黑色与温暖如蜡块的米色相融，借由漆木的创作重新诠释品牌的标志元素。","Florence Bamberger为多领域创作的女性艺术家。在位于巴黎的工作室里，她创作陶瓷、绘画以及插画作品讲述着一个又个独特的创作故事，手绘的线条有着类似雕刻感的叙事性，细致入微的描绘饱有精湛工艺的韵味。
以跃动字母为灵感，为品牌设计的全新字体由椭圆标志轮廓解构而成。如品牌挚爱的书法一般，隐藏待解的品牌密语。
深邃如墨水般的黑色与温暖如蜡块的米色相融，借由漆木的创作重新诠释品牌的标志元素。","-可摆放蜡烛、香水或首饰，也可上墙装饰。
-盘底有软垫防止于桌面摩擦。
-精油等油基香氛产品和漆面接触之间，务必使用防护垫、等隔离物品以防损坏。。
-若液体发生溢出等情况，请立即将漆面擦拭干净。
-请勿将液体与漆面直接接触，并保持漆面干燥。",-规格：长23.2厘米；宽18.5厘米；高1.9厘米,,,,,
DECO01282,水墨画陶瓷灭烛罩,混合黏土,,,550.0,550.0,2,1,0,0,decoration|decoration/candles-and-accessories|decoration/lids-and-snuffers|decoration/objects|decoration/see-all|home/accessories,4,landscape-snuffer-deco01282,https://www.diptyque-cn.com/p/landscape-snuffer-deco01282.html,"以葡萄牙传统瓷砖画为灵感，使用混合粘土烧造，每个作品都呈现随机性的图案，如烟雾般飘渺不定。
当做灭烛罩使用可以减少蜡烛的烟雾，也可以搭配同款烛台用于室内的装饰。",,建议用皂液及软布清洁。,"材质：陶瓷
重量：50g
尺寸：高10cm / 直径5cm",NG Porcelanas工坊位于葡萄牙北部阿威罗，专注于欧洲优质瓷器作品的创作。凭借精湛技艺的传承及不断创新，被法国政府授予“活文化企业”的殊荣，并为Diptyque打造了一些列精美餐具及装饰作品。,,,,
DECO00845,水墨画烛台,混合粘土,,,640.0,640.0,2,1,0,0,decoration|decoration/candles-and-accessories|decoration/objects|decoration/see-all|decoration/stands,4,landscape-stand-300g-candle-deco00845,https://www.diptyque-cn.com/p/landscape-stand-300g-candle-deco00845.html,"混合粘土制成，每一件都呈现独一无二的纹理。
素面陶瓷作品由混合粘土烧造而成，纹理独特随机。",,建议用皂液及软布清洁。,"搭配：300g蜡烛
材质：陶瓷
重量：170g
尺寸：直径11.54cm",NG Porcelanas工坊位于葡萄牙北部阿威罗，专注于欧洲优质瓷器作品的创作。凭借精湛技艺的传承及不断创新，被法国政府授予“活文化企业”的殊荣，并为Diptyque打造了一些列精美餐具及装饰作品。,,,,
DECO00846,水墨画陶瓷烛盖 M,混合黏土,,,640.0,640.0,4,1,0,0,decoration|decoration/candles-and-accessories|decoration/lids-and-snuffers|decoration/objects|decoration/see-all|home/accessories,4,lanscape-lid-300g-candle-deco00846,https://www.diptyque-cn.com/p/lanscape-lid-300g-candle-deco00846.html,"混合粘土制成，每一件都呈现独一无二的纹理。
素面陶瓷作品由混合粘土烧造而成，纹理独特随机。",,建议用皂液及软布清洁。,"搭配：300g蜡烛
材质：陶瓷
重量：70g
尺寸：直径9cm / 高4cm",NG Porcelanas工坊位于葡萄牙北部阿威罗，专注于欧洲优质瓷器作品的创作。凭借精湛技艺的传承及不断创新，被法国政府授予“活文化企业”的殊荣，并为Diptyque打造了一些列精美餐具及装饰作品。,,,,
DECO01374,椭圆收纳罐 L,手工素瓷,,,1040.0,1040.0,2,1,0,0,decoration|decoration/dressing|decoration/objects|decoration/see-all,6,large-canister-ovale-deco01374,https://www.diptyque-cn.com/p/large-canister-ovale-deco01374.html,"素雅的精致储物罐，适合存放化妆棉和棉签等生活小物。瓶身的椭圆陶瓷标志以浮雕的工艺致敬法式生活之艺。
纯净线条，素雅瓷面，化繁为简的多用途容器。",,建议用皂液及软布清洁，可洗碗机清洗。,"材质：陶瓷
重量：297g
尺寸：高15cm / 直径8.3cm","Couleuvre法国陶瓷工坊在过往230多年的发展历史中，凭借其制作浮雕瓷器的精湛工艺而闻名。在时代风格的演变中坚持推陈出新，成为19世纪法国波旁地区六大制瓷工坊唯一延续发展至今的陶瓷品牌。
浪漫的创作灵感有赖于其在漫长的历史继承中留存的三十万余件的模具与模型，跨越时代风格的界限，以传统技艺重塑法式的生活之艺。",,,,
CHOLDER2L,竖纹玻璃烛罩 L,火焰吹制,,,1190.0,1190.0,4,1,0,0,decoration|decoration/best-seller-deco|decoration/candle-holders|decoration/candles-and-accessories|decoration/objects|decoration/see-all|home/accessories|new-and-trending/summer-scents,6,large-photophore-coast,https://www.diptyque-cn.com/p/large-photophore-coast.html,由Jean-Marc Gady工作室操刀设计，采用火焰吹制的工艺制作，璀璨晶莹的纹理将烛火裹藏，营造温暖闪耀的视觉氛围。,,建议用蘸有少许水分的软布擦拭。,"搭配：190g蜡烛
材质：硼硅玻璃，胶木底座
重量：461g
尺寸：直径8cm / 高14cm",设计灵感来自创始人之一的Christiane Gautrot最初在圣日尔曼大道34号精品店中搜集的实验室玻璃罐，独特的装饰性激发了法国玻璃工艺大师Nivyne的创作激情。,,,,
DECO00713,白色蜡质花瓶 L,蜡制,,白色L,1650.0,1650.0,0,1,0,0,decoration|decoration/best-seller-deco|decoration/objects|decoration/ornaments|decoration/see-all|decoration/vases,6,large-wax-vase-manulena-deco00713,https://www.diptyque-cn.com/p/large-wax-vase-manulena-deco00713.html,"一枚独特的装饰作品，随时间流逝会呈现象牙般的色泽，由葡萄牙的家族工坊手工制作。
以白蜡为瓶身美第奇风格花瓶，表面饰以陶瓷的工艺制作椭圆香炉标志，既可单独装饰，也可水养鲜花。",,建议用蘸有少许水分的软布擦拭。,"材质：蜡，陶瓷
重量：1380g
尺寸：直径17cm / 高26.5cm",Manulena自1968年以来，这家位于葡萄牙法蒂玛的家族企业，始终致力于生产美丽的蜡制品。起初，创始人专注于宗教礼拜的用蜡，在那个时代，只有卓越品质的蜡才能在庆典中持续燃烧。如今，Manulena仍保留手工制模的传统将制蜡的技艺延伸至装饰摆件的创作中从不同的角度阐述蜡的无穷魅力。,,,,
DECO01606,苦橙色蜡质花瓶 L,蜡,,,1680.0,1680.0,14,1,0,0,decoration/vases,4,large-wax-vase-orange,https://www.diptyque-cn.com/p/large-wax-vase-orange.html,"盛满夏日花束。经典美第奇花瓶全新配色源自Diptyque的夏日果园，搭配苦橙色调呈柑橘般的清爽与明媚。
以蜡浇铸而成，致敬品牌的精湛制蜡工艺。由内葡萄牙工坊手工制作，陶瓷椭圆标志则由法国Bernardaud陶瓷工坊匠人打造。适宜水培插花。限量发售。","Diptyque推出一系列装饰作品，致敬夏日的阳光与清新。竖纹烛罩以无花果树叶为灵感，通身浸染深邃绿意，为仲夏餐桌增添绿影摇曳的宁静。美第奇蜡质花瓶是盛放夏日花束的理想容器。将夏日凝练为生活之艺，以全新创作致敬丰盈与简约的盛夏。
凭艺术家居与香氛作品将异想与自然完美融合，构筑梦幻夏日果园。每一刻的停留，都将感受充盈诗意与澄明辉光。",- 建议用蘸有少许水分的软布擦拭。,"-材质：蜡，陶瓷
-尺寸：高26.5cm / 直径17.5cm",,,,,
DRGLEATHWOOD,蜂蜡皮革及木制品护理剂,滋养、亮泽、呵护,candle,,260.0,260.0,4,1,0,0,home|home/collections/la-droguerie-collection|home/diffusers|home/diffusers/la-droguerie|home/gift-ideas-home,3,leather-and-wood-care-lotion-with-beeswax-250ml,https://www.diptyque-cn.com/p/leather-and-wood-care-lotion-with-beeswax-250ml.html,"木质香调中透露着蜂蜡、雪松及广藿香的感性气息。令感官的愉悦在家中弥漫开来。
可清洁、滋养、护理并亮泽木质家具以及皮外套、皮鞋、皮带、手袋、小皮具等皮革制品。","家居清洁护理系列
从卧室到客厅，从玄关到浴室......Diptyque的创作始终是生活中愉悦与诗意的源泉。品牌的经典技艺于传承间不断延展，慢慢将生活的艺术渗透到家居环境中的每个角落。
家居清洁系列邀你体验家居清洁养护的焕新之旅，每一件独具特色的产品都结合了功效与环保、香气与设计。
这系列包括餐具清洁液、多用途家居清洁喷雾、蜂蜡皮革及木制品护理剂、雪松木衣物香氛陶瓷（适用于羊毛及精细织物）、罗勒除味蜡烛。","蜂蜡皮革及木制品护理剂使用建议：
-使用前请先摇匀，取本品倒在清洁、干燥的布上均匀地 涂抹于皮革和木制品表面。
-对于精致物品 请先在不明显的地方进行测试。
-本款护理剂建议一年使用2至4次。",,,,,,
LY2,香氛蜡烛-清水百合,花香调,candle,,630.0,630.0,4,1,1,0,home|home/scented-candles|home/scented-candles/classic-scented-candles,6,lily-candle-remavp,https://www.diptyque-cn.com/p/lily-candle-remavp.html,"一大束新鲜采摘的清水百合花，片片花瓣洁白无瑕。清涩的根叶与略带香料气息的花朵芳香融为一体。
拂晓时分，清水百合开始绽放。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,清水百合,
LILYPHEA100,睡莲悠悠淡香精,小豆蔻、紫罗兰叶片、香草,fragrance,,2700.0,2700.0,7,1,1,0,fragrances/collections/ledd|fragrances/eaux-de-ledd|fragrances/eaux-de-parfum|fragrances/tous-les-parfums|new-and-trending,5,lilyphea-de-parfum-100ml,https://www.diptyque-cn.com/p/lilyphea-de-parfum-100ml.html,"睡莲悠悠致敬优美的睡莲。小豆蔻与紫罗兰叶片的清新同香草的柔美气息融合。
本款香水名称源自“睡莲”一词的英文“water lily”及莫奈名画《睡莲》。香水瓶樽装饰图案温柔绽放的睡莲与外包装盒上蓝绿色水彩睡莲相得益彰，尽展宁静淡雅魅力。","无论是野性之美还是人类杰作，大自然始终是Diptyque取之不竭的灵感之源。自然足以愉悦视线、激发好奇、滋养创意。
大千之蕴系列重新演绎大自然至臻精华，自由徜徉于现实与想象之间。天然至臻原料绽放美不胜收的魅力，吸引人们凝神欣赏。
本系列五款淡香精作品充分融合调香师与插画师的超凡技艺，实现了嗅觉与视觉的亲密梦幻联动。每款作品都透过卓尔不群的香氛气息与艺术画面赞颂着自然至臻原料。
睡莲这一令人惊艳的水生植物，从池塘深处向世界尽情绽放其自然魅力。睡莲于水光潋滟之中优雅起舞，梦幻画面令人沉醉。
本款香氛精品巧妙结合调香师Nathalie Cetto及Olivier Pescheux，携手插画师Nigel Peake的倾情杰作，打造嗅觉与视觉的双重盛宴，尽显睡莲这一自然至臻精华的柔美奢华魅力。",,,,,,,
